StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Q1.1,Q22_First Click,Q22_Last Click,Q22_Page Submit,Q22_Click Count,Q1.2,Q1.2_DO,Q23_First Click,Q23_Last Click,Q23_Page Submit,Q23_Click Count,Q2.1,Q2.2,Q2.3,Q2.4,Q3_0_GROUP,Q3_0_1_RANK,Q3_0_2_RANK,Q3_0_3_RANK,Q3_0_4_RANK,Q4_0_GROUP,Q4_0_1_RANK,Q4_0_2_RANK,Q4_0_3_RANK,Q4_0_4_RANK,Q5_0_GROUP,Q5_0_1_RANK,Q5_0_2_RANK,Q5_0_3_RANK,Q5_0_4_RANK,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Random ID,FL_10_DO
2021-06-10 13:52:08,2021-06-10 14:01:06,IP Address,63.162.179.138,100,538,True,2021-06-10 14:01:07,R_12LoOzWgZeWCAQ6,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,Yes,,,,,,More information,More information|Accept all cookies,5.956,5.956,7.705,1,Yes,Yes,Yes,Yes,"Shirts,Pants,Underwear,Jackets",3,4,2,1,"Non-fiction book,Other books,Erotic book,Historic novels",1,3,4,2,"Perfums,Other creams,Facial cream,Weight management pills",3,1,4,2,Probably yes,Like a great deal,Like a great deal,True,Yes,30,Male,Graduate degree,Between 4 and 6 hours,5-6,2718,Block6
2021-06-10 13:53:54,2021-06-10 14:01:17,IP Address,50.231.89.175,100,442,True,2021-06-10 14:01:17,R_2e36DMHfwvZrOiw,,,,,33.9521026611328125,-84.5475006103515625,anonymous,EN,Yes,Accept all cookies,1.603,1.603,2.458,1,,,,,,,,,,,"Underwear,Pants,Shirts,Jackets",1,4,2,3,"Other books,Non-fiction book,Historic novels,Erotic book",2,4,3,1,"Other creams,Perfums,Weight management pills,Facial cream",4,2,3,1,Probably yes,Like somewhat,Neither like nor dislike,Neither true nor false,Yes,28,Female,4 year degree,Between 4 and 6 hours,More than 8,8369,Block5
2021-06-10 13:59:25,2021-06-10 14:01:21,IP Address,170.39.186.77,100,116,True,2021-06-10 14:01:22,R_1LuOCHal1V9IN0v,,,,,39.01800537109375,-77.53900146484375,anonymous,EN,Yes,,,,,,Accept all cookies,More information|Accept all cookies,2.325,2.325,3.415,1,,,,,"Jackets,Pants,Underwear,Shirts",3,1,2,4,"Historic novels,Erotic book,Other books,Non-fiction book",4,2,1,3,"Facial cream,Weight management pills,Other creams,Perfums",1,4,2,3,Probably yes,Like somewhat,Neither like nor dislike,Neither true nor false,Yes,30,Male,4 year degree,Between 2 and 4 hours,1-2,9484,Block6
2021-06-10 13:59:25,2021-06-10 14:01:25,IP Address,45.87.62.33,100,119,True,2021-06-10 14:01:26,R_31afWsLuIiwawz7,,,,,32.8137054443359375,-96.87039947509765625,anonymous,EN,Yes,Accept all cookies,1.231,2.1,2.777,2,,,,,,,,,,,"Underwear,Pants,Jackets,Shirts",1,3,2,4,"Erotic book,Historic novels,Other books,Non-fiction book",4,1,2,3,"Other creams,Perfums,Weight management pills,Facial cream",4,2,3,1,Definitely yes,Like a great deal,Like a great deal,True,Yes,25,Male,4 year degree,Between 2 and 4 hours,7-8,764,Block5
2021-06-10 13:57:42,2021-06-10 14:01:31,IP Address,68.200.0.97,100,228,True,2021-06-10 14:01:31,R_3nMBV0Iv1CTtwe5,,,,,28.8699951171875,-82.3468017578125,anonymous,EN,Yes,,,,,,More information,Accept all cookies|More information,10.877,10.877,13.658,1,No,No,No,No,"Jackets,Shirts,Pants,Underwear",4,1,3,2,"Other books,Non-fiction book,Historic novels,Erotic book",2,4,3,1,"Perfums,Other creams,Facial cream,Weight management pills",3,1,4,2,Probably not,Dislike somewhat,Dislike a great deal,True,Yes,54,Male,2 year degree,Between 4 and 6 hours,More than 8,5269,Block6
2021-06-10 13:50:43,2021-06-10 14:01:32,IP Address,207.244.71.84,100,649,True,2021-06-10 14:01:32,R_2uKCE34lvEHOEt8,,,,,38.8423004150390625,-77.05930328369140625,anonymous,EN,Yes,,,,,,Accept all cookies,More information|Accept all cookies,4.665,13.241,13.811,2,,,,,"Shirts,Pants,Jackets,Underwear",4,3,2,1,"Erotic book,Non-fiction book,Historic novels,Other books",2,1,3,4,"Weight management pills,Perfums,Facial cream,Other creams",3,2,1,4,Probably yes,Like a great deal,Like a great deal,True,Yes,32,Female,4 year degree,Between 6 and 8 hours,7-8,2691,Block6
2021-06-10 13:57:41,2021-06-10 14:01:37,IP Address,24.180.43.13,100,235,True,2021-06-10 14:01:37,R_1HdwhukgxLps3wF,,,,,39.5381011962890625,-119.8365020751953125,anonymous,EN,Yes,Accept all cookies,1.393,1.393,3.009,1,,,,,,,,,,,"Shirts,Pants,Jackets,Underwear",4,3,2,1,"Historic novels,Non-fiction book,Erotic book,Other books",2,3,1,4,"Perfums,Weight management pills,Facial cream,Other creams",3,1,2,4,Probably yes,Like somewhat,Like somewhat,True,Yes,40,Male,Graduate degree,Between 2 and 4 hours,3-4,4815,Block5
2021-06-10 14:00:18,2021-06-10 14:01:56,IP Address,69.23.235.1,100,98,True,2021-06-10 14:01:56,R_30km5GBjl2GtepR,,,,,38.21319580078125,-84.545501708984375,anonymous,EN,Yes,Accept all cookies,5.634,5.634,6.585,1,,,,,,,,,,,"Jackets,Underwear,Pants,Shirts",2,1,3,4,"Non-fiction book,Other books,Historic novels,Erotic book",1,4,3,2,"Weight management pills,Facial cream,Perfums,Other creams",2,3,1,4,Probably not,Like somewhat,Dislike somewhat,True,Yes,34,Female,2 year degree,More than 8 hours,More than 8,5505,Block5
2021-06-10 14:00:37,2021-06-10 14:01:59,IP Address,50.231.89.127,100,81,True,2021-06-10 14:02:00,R_vGnse5ib51xhSa5,,,,,33.9521026611328125,-84.5475006103515625,anonymous,EN,Yes,Accept all cookies,1.143,1.143,4.228,1,,,,,,,,,,,"Jackets,Shirts,Pants,Underwear",4,1,3,2,"Other books,Erotic book,Historic novels,Non-fiction book",4,2,3,1,"Other creams,Weight management pills,Facial cream,Perfums",3,4,2,1,Probably yes,Like a great deal,Like somewhat,True,Yes,31,Male,Graduate degree,Between 4 and 6 hours,5-6,4550,Block5
2021-06-10 14:00:58,2021-06-10 14:02:33,IP Address,73.173.103.253,100,94,True,2021-06-10 14:02:33,R_2QWK8tEcuFdGJrW,,,,,39.21240234375,-76.87760162353515625,anonymous,EN,Yes,,,,,,Accept all cookies,More information|Accept all cookies,2.803,2.803,4.396,1,,,,,"Shirts,Underwear,Pants,Jackets",2,4,3,1,"Other books,Erotic book,Historic novels,Non-fiction book",4,2,3,1,"Other creams,Weight management pills,Facial cream,Perfums",3,4,2,1,Definitely not,Dislike somewhat,Dislike a great deal,True,No,27,Male,4 year degree,More than 8 hours,More than 8,4118,Block6
2021-06-10 13:59:41,2021-06-10 14:02:39,IP Address,71.163.45.104,100,178,True,2021-06-10 14:02:40,R_20YS68bFuwVhOyi,,,,,38.92059326171875,-76.87870025634765625,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,1.245,1.245,6.934,1,,,,,"Pants,Underwear,Shirts,Jackets",2,4,1,3,"Non-fiction book,Historic novels,Erotic book,Other books",1,3,2,4,"Perfums,Other creams,Weight management pills,Facial cream",4,1,3,2,Probably yes,Like somewhat,Like somewhat,True,Yes,55,Female,4 year degree,Between 6 and 8 hours,More than 8,354,Block6
2021-06-10 13:59:04,2021-06-10 14:02:49,IP Address,100.34.137.192,100,225,True,2021-06-10 14:02:49,R_3QPkoVM7LiVx1jG,,,,,40.0355987548828125,-75.176300048828125,anonymous,EN,Yes,Accept all cookies,21.488,34.52,35.336,2,,,,,,,,,,,"Shirts,Pants,Jackets,Underwear",4,3,2,1,"Non-fiction book,Erotic book,Other books,Historic novels",1,2,4,3,"Other creams,Perfums,Weight management pills,Facial cream",4,2,3,1,Might or might not,Neither like nor dislike,Neither like nor dislike,True,Yes,37,Male,4 year degree,Between 6 and 8 hours,More than 8,1798,Block5
2021-06-10 14:01:44,2021-06-10 14:02:57,IP Address,185.191.228.133,100,73,True,2021-06-10 14:02:57,R_PM7J1MgkGUL19Zv,,,,,41.8777008056640625,-87.637603759765625,anonymous,EN,Yes,Accept all cookies,1.187,1.187,2.435,1,,,,,,,,,,,"Underwear,Jackets,Pants,Shirts",1,2,3,4,"Non-fiction book,Other books,Historic novels,Erotic book",1,4,3,2,"Perfums,Other creams,Weight management pills,Facial cream",4,1,3,2,Probably yes,Like a great deal,Like somewhat,Neither true nor false,Yes,30,Male,4 year degree,Between 4 and 6 hours,7-8,1769,Block5
2021-06-10 13:56:43,2021-06-10 14:03:03,IP Address,67.240.241.158,100,379,True,2021-06-10 14:03:03,R_1mxGav6uvGmkf7h,,,,,43.07470703125,-77.518096923828125,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,19.215,19.215,20.533,1,,,,,"Jackets,Pants,Shirts,Underwear",4,1,2,3,"Erotic book,Historic novels,Non-fiction book,Other books",3,1,2,4,"Weight management pills,Facial cream,Perfums,Other creams",2,3,1,4,Probably yes,Like somewhat,Like somewhat,Neither true nor false,Yes,36,Male,4 year degree,Between 4 and 6 hours,7-8,2889,Block6
2021-06-10 13:51:30,2021-06-10 14:03:15,IP Address,76.174.72.88,100,704,True,2021-06-10 14:03:15,R_2U0jkzMd21CVdHp,,,,,33.733795166015625,-116.929901123046875,anonymous,EN,Yes,Accept all cookies,1.364,1.364,6.65,1,,,,,,,,,,,"Underwear,Pants,Jackets,Shirts",1,3,2,4,"Other books,Non-fiction book,Erotic book,Historic novels",2,3,4,1,"Weight management pills,Other creams,Facial cream,Perfums",3,4,1,2,Probably not,Like somewhat,Neither like nor dislike,True,Yes,36,Male,2 year degree,More than 8 hours,More than 8,3108,Block5
2021-06-10 14:01:30,2021-06-10 14:03:17,IP Address,65.130.26.46,100,106,True,2021-06-10 14:03:17,R_1IY3iUAgcrxzlRP,,,,,40.7545013427734375,-111.88300323486328125,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,1.951,1.951,3.688,1,,,,,"Pants,Shirts,Underwear,Jackets",3,4,1,2,"Erotic book,Other books,Historic novels,Non-fiction book",4,1,3,2,"Facial cream,Other creams,Weight management pills,Perfums",1,4,3,2,Might or might not,Dislike somewhat,Dislike somewhat,False,Yes,32,Male,4 year degree,Between 6 and 8 hours,7-8,9338,Block6
2021-06-10 14:01:30,2021-06-10 14:03:20,IP Address,185.244.38.106,100,109,True,2021-06-10 14:03:20,R_25uNrS5V3GNOv8O,,,,,33.95599365234375,-118.388702392578125,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,2.061,2.061,2.906,1,,,,,"Pants,Underwear,Shirts,Jackets",2,4,1,3,"Other books,Non-fiction book,Erotic book,Historic novels",2,3,4,1,"Perfums,Other creams,Facial cream,Weight management pills",3,1,4,2,Probably yes,Neither like nor dislike,Like somewhat,True,Yes,32,Male,4 year degree,More than 8 hours,More than 8,495,Block6
2021-06-10 14:01:07,2021-06-10 14:03:57,IP Address,63.75.241.45,100,169,True,2021-06-10 14:03:58,R_qF2McGfHEz39Fw5,,,,,39.610198974609375,-75.6746978759765625,anonymous,EN,Yes,Accept all cookies,1.111,1.111,2.257,1,,,,,,,,,,,"Underwear,Jackets,Shirts,Pants",1,2,4,3,"Erotic book,Other books,Historic novels,Non-fiction book",4,1,3,2,"Perfums,Other creams,Weight management pills,Facial cream",4,1,3,2,Definitely yes,Like somewhat,Like a great deal,True,Yes,35,Male,4 year degree,Between 2 and 4 hours,3-4,3556,Block5
2021-06-10 14:02:33,2021-06-10 14:04:01,IP Address,185.244.38.225,100,87,True,2021-06-10 14:04:01,R_2Brj9JrFAbd46oR,,,,,33.95599365234375,-118.388702392578125,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,1.282,1.282,2.685,1,,,,,"Jackets,Underwear,Shirts,Pants",2,1,4,3,"Erotic book,Other books,Historic novels,Non-fiction book",4,1,3,2,"Perfums,Other creams,Facial cream,Weight management pills",3,1,4,2,Probably yes,Neither like nor dislike,Like somewhat,Neither true nor false,Yes,30,Male,4 year degree,Between 2 and 4 hours,1-2,3279,Block6
2021-06-10 14:02:00,2021-06-10 14:04:07,IP Address,185.191.228.180,100,126,True,2021-06-10 14:04:07,R_1oolo1DaldZve8z,,,,,41.8777008056640625,-87.637603759765625,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,2.848,2.848,4.151,1,,,,,"Underwear,Shirts,Pants,Jackets",1,4,3,2,"Non-fiction book,Other books,Erotic book,Historic novels",1,3,4,2,"Weight management pills,Other creams,Perfums,Facial cream",4,3,1,2,Probably yes,Like somewhat,Like somewhat,True,Yes,29,Male,4 year degree,Between 6 and 8 hours,3-4,9258,Block6
2021-06-10 14:01:54,2021-06-10 14:04:17,IP Address,172.58.175.71,100,143,True,2021-06-10 14:04:18,R_1IRE3zON1onObs6,,,,,25.76409912109375,-80.27020263671875,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,1.813,1.813,2.716,1,,,,,"Shirts,Jackets,Pants,Underwear",4,2,3,1,"Other books,Non-fiction book,Historic novels,Erotic book",2,4,3,1,"Other creams,Facial cream,Perfums,Weight management pills",2,3,4,1,Might or might not,Dislike somewhat,Like somewhat,True,Yes,35,Male,High school graduate,Between 6 and 8 hours,More than 8,4080,Block6
2021-06-10 14:00:20,2021-06-10 14:04:34,IP Address,172.107.33.46,100,253,True,2021-06-10 14:04:34,R_2EvnkDP78xSw6sY,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,Yes,Accept all cookies,10.616,10.616,11.993,1,,,,,,,,,,,"Jackets,Pants,Shirts,Underwear",4,1,2,3,"Erotic book,Non-fiction book,Other books,Historic novels",2,1,4,3,"Perfums,Weight management pills,Other creams,Facial cream",4,1,2,3,Probably yes,Like somewhat,Like somewhat,Neither true nor false,Yes,29,Female,4 year degree,Between 4 and 6 hours,5-6,7024,Block5
2021-06-10 14:01:46,2021-06-10 14:04:53,IP Address,76.25.67.198,100,187,True,2021-06-10 14:04:53,R_25u7cDu8eTeWAFX,,,,,39.8419952392578125,-105.11009979248046875,anonymous,EN,Yes,Accept all cookies,4.947,4.947,5.553,1,,,,,,,,,,,"Shirts,Pants,Jackets,Underwear",4,3,2,1,"Non-fiction book,Other books,Erotic book,Historic novels",1,3,4,2,"Perfums,Other creams,Facial cream,Weight management pills",3,1,4,2,Probably not,Neither like nor dislike,Neither like nor dislike,True,Yes,35,Male,2 year degree,Between 6 and 8 hours,More than 8,1192,Block5
2021-06-10 14:01:31,2021-06-10 14:05:03,IP Address,73.89.177.18,100,212,True,2021-06-10 14:05:04,R_2AHHKPog488SJI3,,,,,41.3495025634765625,-72.102996826171875,anonymous,EN,Yes,Accept all cookies,1.2,2.117,2.789,2,,,,,,,,,,,"Underwear,Pants,Shirts,Jackets",1,4,2,3,"Historic novels,Other books,Non-fiction book,Erotic book",3,4,1,2,"Facial cream,Perfums,Other creams,Weight management pills",1,2,4,3,Definitely yes,Like a great deal,Like a great deal,True,Yes,25,Male,4 year degree,Between 6 and 8 hours,7-8,4121,Block5
2021-06-10 14:03:20,2021-06-10 14:05:22,IP Address,212.162.151.120,100,121,True,2021-06-10 14:05:22,R_SDg3kr9otVeu7dv,,,,,41.8777008056640625,-87.637603759765625,anonymous,EN,Yes,,,,,,Accept all cookies,More information|Accept all cookies,2.878,4.222,4.896,2,,,,,"Jackets,Shirts,Underwear,Pants",3,1,4,2,"Non-fiction book,Historic novels,Other books,Erotic book",1,4,2,3,"Weight management pills,Facial cream,Other creams,Perfums",2,4,1,3,Might or might not,Dislike somewhat,Neither like nor dislike,Neither true nor false,No,30,Male,4 year degree,Between 6 and 8 hours,5-6,7681,Block6
2021-06-10 14:01:26,2021-06-10 14:05:26,IP Address,72.221.97.42,100,239,True,2021-06-10 14:05:26,R_3etefnUc9pNQ75r,,,,,41.795806884765625,-72.52410125732421875,anonymous,EN,Yes,Accept all cookies,2.1,2.1,10.367,1,,,,,,,,,,,"Underwear,Pants,Shirts,Jackets",1,4,2,3,"Erotic book,Other books,Historic novels,Non-fiction book",4,1,3,2,"Facial cream,Weight management pills,Other creams,Perfums",1,4,2,3,Definitely yes,Like a great deal,Like somewhat,True,Yes,25,Female,4 year degree,Between 6 and 8 hours,7-8,4944,Block5
2021-06-10 14:04:55,2021-06-10 14:06:11,IP Address,212.162.148.89,100,76,True,2021-06-10 14:06:11,R_1LU42MIZJc2MSGp,,,,,41.8777008056640625,-87.637603759765625,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,0.989,0.989,1.598,1,,,,,"Jackets,Pants,Underwear,Shirts",3,1,2,4,"Historic novels,Other books,Non-fiction book,Erotic book",3,4,1,2,"Perfums,Other creams,Facial cream,Weight management pills",3,1,4,2,Probably yes,Like somewhat,Like somewhat,True,Yes,29,Male,4 year degree,Between 6 and 8 hours,3-4,6929,Block6
2021-06-10 13:51:40,2021-06-10 14:06:20,IP Address,24.10.140.102,100,879,True,2021-06-10 14:06:21,R_2X0vYjRrDAbPy40,,,,,40.49530029296875,-111.94390106201171875,anonymous,EN,Yes,More information,16.009,65.649,67.313,7,,,,,,,No,No,No,No,"Jackets,Underwear,Shirts,Pants",2,1,4,3,"Erotic book,Historic novels,Other books,Non-fiction book",4,1,2,3,"Weight management pills,Perfums,Facial cream,Other creams",3,2,1,4,Probably yes,Like a great deal,Like somewhat,True,No,32,Male,4 year degree,Between 4 and 6 hours,5-6,7246,Block5
2021-06-10 14:03:22,2021-06-10 14:06:37,IP Address,98.165.63.106,100,194,True,2021-06-10 14:06:37,R_2c2xn1hnjunQU2E,,,,,33.6562957763671875,-112.17060089111328125,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,11.041,11.041,15.443,1,,,,,"Underwear,Jackets,Pants,Shirts",1,2,3,4,"Historic novels,Erotic book,Non-fiction book,Other books",3,2,1,4,"Weight management pills,Perfums,Facial cream,Other creams",3,2,1,4,Definitely yes,Like somewhat,Like a great deal,True,Yes,25,Male,4 year degree,Between 6 and 8 hours,5-6,1871,Block6
2021-06-10 13:58:43,2021-06-10 14:06:39,IP Address,207.244.89.166,100,475,True,2021-06-10 14:06:39,R_2q35JW6Yu8Jg43W,,,,,40.7122955322265625,-74.00679779052734375,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,28.074,28.074,48.635,1,,,,,"Underwear,Jackets,Pants,Shirts",1,2,3,4,"Non-fiction book,Other books,Historic novels,Erotic book",1,4,3,2,"Facial cream,Weight management pills,Perfums,Other creams",1,3,2,4,Probably yes,Like a great deal,Like a great deal,True,Yes,36,Male,4 year degree,Between 2 and 4 hours,7-8,6290,Block6
2021-06-10 14:04:27,2021-06-10 14:06:48,IP Address,8.44.142.70,100,141,True,2021-06-10 14:06:49,R_1F8QZLFLNjjc9EX,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,Yes,Accept all cookies,1.137,1.785,2.189,2,,,,,,,,,,,"Shirts,Jackets,Pants,Underwear",4,2,3,1,"Erotic book,Non-fiction book,Historic novels,Other books",2,1,3,4,"Perfums,Facial cream,Weight management pills,Other creams",2,1,3,4,Definitely yes,Like somewhat,Like a great deal,True,Yes,40,Male,4 year degree,More than 8 hours,More than 8,4228,Block5
2021-06-10 14:04:03,2021-06-10 14:06:52,IP Address,206.217.129.237,100,169,True,2021-06-10 14:06:53,R_Uxx7jVzoaT05OKd,,,,,40.7122955322265625,-74.00679779052734375,anonymous,EN,Yes,Accept all cookies,0.89,0.89,3.133,1,,,,,,,,,,,"Shirts,Pants,Jackets,Underwear",4,3,2,1,"Historic novels,Other books,Erotic book,Non-fiction book",4,3,1,2,"Perfums,Weight management pills,Facial cream,Other creams",3,1,2,4,Definitely yes,Like somewhat,Like a great deal,True,Yes,41,Female,4 year degree,Between 2 and 4 hours,5-6,9074,Block5
2021-06-10 14:05:21,2021-06-10 14:07:26,IP Address,63.75.247.128,100,125,True,2021-06-10 14:07:27,R_1GVr4hjFrZDvYnh,,,,,39.610198974609375,-75.6746978759765625,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,2.192,2.192,3.187,1,,,,,"Underwear,Shirts,Jackets,Pants",1,3,4,2,"Erotic book,Other books,Historic novels,Non-fiction book",4,1,3,2,"Perfums,Facial cream,Other creams,Weight management pills",2,1,4,3,Definitely yes,Like somewhat,Neither like nor dislike,True,Yes,28,Female,4 year degree,Between 2 and 4 hours,3-4,2519,Block6
2021-06-10 14:06:21,2021-06-10 14:07:38,IP Address,168.67.1.19,100,76,True,2021-06-10 14:07:38,R_3hAq4i66LjLqXjo,,,,,38.352294921875,-75.53859710693359375,anonymous,EN,Yes,Accept all cookies,1.37,1.37,2.033,1,,,,,,,,,,,"Jackets,Pants,Shirts,Underwear",4,1,2,3,"Erotic book,Non-fiction book,Historic novels,Other books",2,1,3,4,"Weight management pills,Other creams,Perfums,Facial cream",4,3,1,2,Definitely not,Neither like nor dislike,Neither like nor dislike,True,Yes,33,Female,4 year degree,More than 8 hours,More than 8,7502,Block5
2021-06-10 14:05:27,2021-06-10 14:07:52,IP Address,45.88.89.75,100,145,True,2021-06-10 14:07:52,R_1rpllnp0XdwPMYt,,,,,39.0814056396484375,-77.6443023681640625,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,4.755,4.755,5.949,1,,,,,"Underwear,Shirts,Jackets,Pants",1,3,4,2,"Erotic book,Other books,Non-fiction book,Historic novels",3,1,4,2,"Weight management pills,Other creams,Facial cream,Perfums",3,4,1,2,Definitely yes,Like a great deal,Like somewhat,True,Yes,35,Male,4 year degree,Between 4 and 6 hours,5-6,2063,Block6
2021-06-10 14:05:55,2021-06-10 14:07:54,IP Address,212.162.151.88,100,119,True,2021-06-10 14:07:55,R_2cBKZVx6jxQL1Ne,,,,,41.8777008056640625,-87.637603759765625,anonymous,EN,Yes,Accept all cookies,1.595,1.595,2.869,1,,,,,,,,,,,"Underwear,Pants,Shirts,Jackets",1,4,2,3,"Other books,Historic novels,Erotic book,Non-fiction book",4,3,2,1,"Weight management pills,Other creams,Facial cream,Perfums",3,4,1,2,Probably yes,Like somewhat,Like somewhat,Neither true nor false,Yes,25,Male,2 year degree,Between 4 and 6 hours,3-4,4668,Block5
2021-06-10 13:58:08,2021-06-10 14:08:35,IP Address,67.241.9.160,100,626,True,2021-06-10 14:08:35,R_2OZuwEcosQEamUj,,,,,43.074493408203125,-76.14659881591796875,anonymous,EN,Yes,,,,,,More information,More information|Accept all cookies,8.378,8.378,9.356,1,Yes,Yes,Yes,Yes,"Underwear,Pants,Shirts,Jackets",1,4,2,3,"Erotic book,Historic novels,Non-fiction book,Other books",3,1,2,4,"Weight management pills,Other creams,Perfums,Facial cream",4,3,1,2,Probably yes,Like somewhat,Like somewhat,True,Yes,36,Male,Graduate degree,Between 6 and 8 hours,5-6,5630,Block6
2021-06-10 14:05:16,2021-06-10 14:08:59,IP Address,73.136.23.83,100,223,True,2021-06-10 14:09:00,R_1Qgr4JlMrCX0C8o,,,,,29.5182952880859375,-95.0977020263671875,anonymous,EN,Yes,Accept all cookies,5.601,24.972,26.531,5,,,,,,,,,,,"Pants,Underwear,Shirts,Jackets",2,4,1,3,"Non-fiction book,Historic novels,Erotic book,Other books",1,3,2,4,"Weight management pills,Other creams,Facial cream,Perfums",3,4,1,2,Probably yes,Like somewhat,Like a great deal,True,Yes,41,Female,4 year degree,Between 6 and 8 hours,More than 8,7390,Block5
2021-06-10 13:50:38,2021-06-10 14:09:24,IP Address,75.70.44.41,100,1125,True,2021-06-10 14:09:25,R_3G1yl39Q5Vb1kae,,,,,39.8690032958984375,-104.9766998291015625,anonymous,EN,Yes,More information,0,0,17.371,0,,,,,,,Yes,Yes,No,No,"Jackets,Pants,Shirts,Underwear",4,1,2,3,"Non-fiction book,Historic novels,Other books,Erotic book",1,4,2,3,"Facial cream,Other creams,Weight management pills,Perfums",1,4,3,2,Definitely not,Dislike somewhat,Dislike somewhat,False,Yes,59,Male,4 year degree,More than 8 hours,More than 8,8566,Block5
2021-06-10 14:08:50,2021-06-10 14:10:10,IP Address,194.49.69.196,100,80,True,2021-06-10 14:10:11,R_1eLzuG8vUk7b7zd,,,,,40.78759765625,-74.05999755859375,anonymous,EN,Yes,,,,,,Accept all cookies,More information|Accept all cookies,2.38,2.38,4.726,1,,,,,"Underwear,Pants,Shirts,Jackets",1,4,2,3,"Non-fiction book,Erotic book,Historic novels,Other books",1,2,3,4,"Perfums,Other creams,Weight management pills,Facial cream",4,1,3,2,Probably yes,Like a great deal,Like somewhat,Neither true nor false,Yes,30,Male,4 year degree,Between 4 and 6 hours,5-6,7698,Block6
2021-06-10 14:07:05,2021-06-10 14:10:12,IP Address,12.198.49.166,100,186,True,2021-06-10 14:10:12,R_3k7dtuIAJ4RFNLw,,,,,32.720306396484375,-117.1551971435546875,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,7.549,7.549,8.949,1,,,,,"Underwear,Shirts,Pants,Jackets",1,4,3,2,"Other books,Erotic book,Non-fiction book,Historic novels",3,2,4,1,"Other creams,Weight management pills,Perfums,Facial cream",4,3,2,1,Might or might not,Like somewhat,Neither like nor dislike,True,Yes,58,Male,4 year degree,Between 4 and 6 hours,5-6,5750,Block6
2021-06-10 14:04:43,2021-06-10 14:10:12,IP Address,64.113.175.146,100,329,True,2021-06-10 14:10:13,R_3EEUYftfTn5KAOW,,,,,39.4691925048828125,-118.78639984130859375,anonymous,EN,Yes,,,,,,Accept all cookies,More information|Accept all cookies,18.986,18.986,27.191,1,,,,,"Shirts,Pants,Underwear,Jackets",3,4,2,1,"Historic novels,Non-fiction book,Erotic book,Other books",2,3,1,4,"Weight management pills,Facial cream,Other creams,Perfums",2,4,1,3,Definitely yes,Like somewhat,Like a great deal,True,Yes,31,Male,4 year degree,Between 2 and 4 hours,5-6,4931,Block6
2021-06-10 14:04:37,2021-06-10 14:10:34,IP Address,212.162.148.3,100,356,True,2021-06-10 14:10:35,R_TjUxRHd6rPKONoJ,,,,,41.8777008056640625,-87.637603759765625,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,10.98,10.98,11.981,1,,,,,"Underwear,Jackets,Pants,Shirts",1,2,3,4,"Non-fiction book,Other books,Historic novels,Erotic book",1,4,3,2,"Facial cream,Other creams,Weight management pills,Perfums",1,4,3,2,Definitely yes,Like a great deal,Neither like nor dislike,Neither true nor false,Yes,25,Male,4 year degree,Between 6 and 8 hours,5-6,1820,Block6
2021-06-10 14:06:30,2021-06-10 14:10:40,IP Address,173.214.174.38,100,249,True,2021-06-10 14:10:40,R_1Hx5o8r2vsR5G9P,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,Yes,Accept all cookies,1.787,1.787,3.899,1,,,,,,,,,,,"Jackets,Pants,Shirts,Underwear",4,1,2,3,"Non-fiction book,Historic novels,Other books,Erotic book",1,4,2,3,"Perfums,Facial cream,Other creams,Weight management pills",2,1,4,3,Probably yes,Like somewhat,Like somewhat,True,Yes,41,Male,Graduate degree,Between 6 and 8 hours,More than 8,4787,Block5
